Y values of sin
0.0
0.00632274640786132
0.012724945741523145
0.019207094052078925
0.025769687311209436
0.03241322137077131
0.03913819192188421
0.04594509445351322
0.05283442421054375
0.05980667615134543
0.06686234490482237
0.07400192472694626
0.08122590945676972
0.08853479247191604
0.09592906664354325
0.10340922429077881
0.11097575713462154
0.11862915625130867
0.12636991202514408
0.13419851410078523
0.14211545133498527
0.15012121174778756
0.15821628247316968
0.1664011497091335
0.17467629866723844
0.18304221352157513
0.19149937735717612
0.20004827211786064
0.20868937855351077
0.21742317616677534
0.2262501431591994
0.23517075637677565
0.24418549125491495
0.2532948217628329
0.2624992203473503
0.2717991578761032
0.28119510358016037
0.2906875249960455
0.30027688790716067
0.3099636562846082
0.31974829222740886
0.3296312559021114
0.3396130054817942
0.34969399708445076
0.3598746847107629
0.3701555201812532
0.38053695307281515
0.3910194306546214
0.40160339782340304
0.41228929703809936
0.4230775682538751
0.4339686488555023
0.44496297359010384
0.45606097449925526
0.46726308085044505
0.47856971906788626
0.4899813126626798
0.5014982821623275
0.5131210450395891
0.5248500156406823
0.5366856051128255
0.5486282213311152
0.5606782688247409
0.5728361487025333
0.5851022585778399
0.5974769924927312
0.6099607408415315
0.622553890293671
0.6352568237158605
0.648069920093582
0.6609935544518972
0.6740280977755668
0.6871739169284824
0.7004313745724063
0.7138008290850176
0.7272826344772624
0.7408771403100058
0.7545846916099843
0.7684056287850531
0.7823402875387325
0.7963889987840432
0.8105520885566364
0.8248298779272106
0.8392226829132166
0.8537308143898441
0.8683545780002987
0.883094274065352
0.8979501974921738
0.9129226376824437
0.928011878439736
0.9432181978761764
0.9585418683183751
0.9739831562126272
0.9895423220293799
1.005219620166971
1.0210152988546282
1.0369296000547343
1.052962759364354
1.0691150059160213
1.0853865622777845
1.1017776443525102
1.1182884612764448
1.1349192153170273
1.151670101769959
1.1685413088555237
1.1855330176141574
1.202645401801275
1.219878627781336
1.237232854421164
1.254708232982512
1.2723049070138732
1.2900230122415342
1.3078626764598764
1.325824019420917
1.3439071527230912
1.3621121796992826
1.3804391953040842
1.3988882860003078
1.4174595296447299
1.436152995373076
1.4549687434842447
1.473906825323767
1.4929672831665088
1.5121501500986045
1.5314554498986328
1.5508831969180257
1.5704333959607164
1.590106042162022
1.6099011208667673
1.629818607506637
1.6498584674767747
1.6700206560116106
1.6903051180599284
1.7107117881591742
1.7312405903089976
1.7518914378440327
1.7726642333059175
1.7935588683145542
1.8145752234386072
1.8357131680652417
1.8569725602691063
1.8783532466805515
1.8998550623530992
1.9214778306301485
1.9432213630109314
1.9650854590157119
1.9870699060502348
2.0091744792694177
2.0313989414402993
2.053743042804235
